Item1,Item2.X,Item2.Y
50558737.2032,761.543,149.024
50558770.2016,759.7363,149.7477
50558820.9664,760.1047,151.928
50558863.9488,760.017,151.6552
50558889.6384,765.6173,147.182
50558914.816,763.8138,148.7484
50558944.8448,756.2921,152.8568
50558977.6512,758.3078,149.4912
50559023.936,758.3413,149.7192
50559059.1744,758.3413,149.7192
50559083.968,766.2576,145.656
50559108.0704,764.624,149.3089
50559140.9024,761.6924,150.6151
50559169.28,764.324,150.5188
50559216.7168,765.0052,149.2727
50559263.8464,765.0052,149.2727
50559289.8176,765.272,149.1581
50559316.2752,764.6712,151.9417
50559349.3888,763.7708,152.3326
50559379.1104,759.6738,153.751
50559423.68,764.2404,150.9978
50559460.5952,764.2404,150.9978
50559485.568,755.8007,152.8518
50559512.1664,761.1516,151.7366
50559543.6672,765.9407,150.8107
50559571.7888,763.9683,150.8132
50559617.3824,763.9852,148.9174
50559663.6288,763.9852,148.9174
50559688.7424,762.5607,153.3967
50559712.5632,762.8495,154.0022
50559739.584,761.9067,153.3622
50559777.4464,765.2775,151.7148
50559808.8704,765.617,150.3727
50559855.3856,765.617,150.3727
50559881.792,766.6429,151.0697
50559910.3232,766.9913,150.183
50559937.3696,764.2761,149.711
50559972.0832,764.4356,150.2554
50560017.3824,764.0994,149.8232
50560052.4544,764.0994,149.8232
50560077.2736,765.132,150.5285
50560104.3328,758.7444,153.8937
50560147.4176,764.7195,146.4528
50560176.384,759.0113,151.0368
50560225.1008,765.4192,148.0287
50560256.2432,765.4192,148.0287
50560285.1072,760.6208,148.1294
50560314.4448,766.3516,147.8644
50560340.1856,765.5985,147.9135
50560389.2224,763.6465,149.9939
50560419.1104,764.5793,149.6561
50560465.3824,764.5793,149.6561
50560493.4784,764.6577,148.6288
50560517.3888,764.9211,148.0885
50560548.1344,764.8544,146.7761
50560576.5376,762.571,150.8714
50560625.5616,765.4608,143.156
50560658.0096,765.4608,143.156
50560688.4608,764.7296,149.4334
50560713.1904,764.1614,147.1506
50560739.6096,763.1698,147.8103
50560770.9824,763.7936,148.6874
50560817.6128,763.5208,148.6716
50560865.8304,763.5208,148.6716
50560888.9344,763.3259,148.9818
50560914.0224,764.1705,149.8441
50560946.6752,763.2953,149.611
50560982.3872,763.1387,149.2708
50561010.6752,761.5217,150.5141
50561055.5904,761.5217,150.5141
50561083.6608,764.4128,148.1373
50561107.52,765.8593,146.5096
50561137.2544,765.3383,148.9008
50561172.4928,764.0579,149.722
50561217.4336,764.404,150.3273
50561248.2432,764.404,150.3273
50561273.5488,763.5996,149.461
50561299.84,763.4808,149.6918
50561329.6384,764.5637,149.5146
50561376.7552,763.4326,149.9802
50561409.088,763.666,149.1105
50561457.0624,763.9397,149.0784
50561480.4608,763.5344,149.8965
50561507.6864,762.4197,150.7766
50561539.072,763.161,149.5249
50561584.9344,764.6952,149.1981
50561618.0224,764.9446,148.7538
50561664.2176,764.9446,148.7538
50561688.5888,763.5623,149.7386
50561714.6752,762.1416,148.3206
50561745.6768,762.7712,151.3517
50561778.0864,765.329,144.2207
50561813.696,767.0313,142.3237
50561858.5472,767.0313,142.3237
50561881.7536,763.5978,144.5959
50561904.8448,765.9706,148.7078
50561938.304,765.7742,145.6241
50561984.5632,766.4598,146.8397
50562017.8944,765.652,147.5515
50562064.8832,765.652,147.5515
50562091.1616,764.501,149.3462
50562114.8416,763.8945,147.8618
50562145.472,769.7296,151.1032
50562177.7024,767.643,142.5292
50562225.8688,767.7998,143.2147
50562256.2304,767.7998,143.2147
50562282.7264,764.7186,143.7975
50562312.1536,768.7444,142.9049
50562339.6224,766.7327,141.6537
50562385.6256,767.5408,146.1506
50562425.856,759.4519,147.281
50562465.8816,759.4519,147.281
50562493.0688,759.3415,147.2605
50562520.2944,765.2823,145.8624
50562549.3248,762.9608,147.7608
50562580.6592,760.4807,146.7794
50562609.5104,764.0803,149.8803
50562656.7168,764.0803,149.8803
50562679.2576,764.756,146.6716
50562704.8832,759.7814,149.9844
50562737.792,764.1938,144.7409
50562768.8832,765.9654,145.9466
50562817.1136,763.5814,147.948
50562848.512,763.5814,147.948
50562882.5728,763.9315,148.8177
50562908.6208,764.4739,148.4038
50562946.0096,763.2964,149.7149
50562979.7376,762.2242,149.9749
50563024.768,764.8482,145.8762
50563056.6144,764.8482,145.8762
50563080.4224,744.7287,139.0372
50563110.336,764.5609,147.0098
50563138.2272,764.9622,148.3107
50563184.7936,761.8237,151.528
50563218.1888,762.9744,148.747
50563265.7152,762.9744,148.747
50563292.1472,765.92,145.0262
50563321.344,764.7068,145.7095
50563349.184,763.9535,146.6849
50563378.1504,764.7812,146.8261
50563424.8192,762.7175,146.7926
50563457.792,762.7175,146.7926
50563486.7584,763.0573,147.749
50563511.3344,759.0129,149.8499
50563539.5072,759.3418,148.3406
50563573.0176,764.4857,146.5404
50563617.1648,765.2092,146.7112
50563665.0496,765.2092,146.7112
50563688.704,765.0686,147.0995
50563715.7888,763.6422,150.0741
50563744.8576,763.8682,146.7784
50563778.6496,765.7436,147.891
50563809.4208,762.3491,147.6679
50563857.4592,762.3491,147.6679
50563881.1392,764.1807,149.1646
50563904.0256,765.4213,145.6461
50563937.28,765.5619,146.5888
50563970.1248,762.7289,147.3467
50564016.384,764.9238,145.8425
50564050.112,764.9238,145.8425
50564073.152,765.9653,145.4066
50564099.328,765.7789,148.0016
50564131.7248,765.3486,146.3227
50564176.6528,765.2844,146.9458
50564209.152,768.5342,155.048
50564257.2032,768.5342,155.048
50564280.9984,765.2833,145.8424
50564308.0192,764.2018,148.8051
50564338.5984,761.8808,145.5237
50564385.2416,766.3687,145.715
50564418.9312,763.1491,150.232
50564464.64,763.1491,150.232
50564490.368,760.8245,147.0541
50564515.2,762.6703,144.0007
50564548.4544,765.1572,143.6222
50564577.9072,766.3273,145
50564613.5168,765.6592,144.3744
50564658.6496,765.6592,144.3744
50564682.1888,765.6211,143.5425
50564711.552,764.6158,146.7325
50564738.9824,763.9253,147.6977
50564787.0336,764.6389,147.0266
50564818.5856,763.204,147.6594
50564866.1504,763.204,147.6594
50564892.1088,762.9412,148.6775
50564914.944,764.1143,147.3545
50564948.1216,763.7488,147.2702
50564978.0096,764.782,146.7663
50565024.8448,768.2311,152.5856
50565058.8416,768.2311,152.5856
50565086.8224,763.9673,147.313
50565116.9152,765.3258,144.7956
50565143.104,763.9827,146.7193
50565170.6752,764.3981,146.8569
50565216.7808,764.8856,147.5675
50565252.2368,764.8856,147.5675
50565279.9744,765.3506,146.0626
50565308.7104,764.6443,146.7242
50565333.4784,763.7744,143.7574
50565377.1648,767.486,142.5609
50565410.2144,769.4371,140.7724
50565456.192,769.4371,140.7724
50565481.0496,766.7952,140.5339
50565506.6368,767.7249,144.2641
50565538.0864,764.9249,144.6078
50565571.3152,762.8755,143.1537
50565618.0864,766.7952,147.0605
50565664.64,766.7952,147.0605
50565688.8704,766.1463,145.7926
50565713.4976,765.7087,153.9388
50565745.1904,765.2787,143.8054
50565778.6496,764.1921,146.2665
50565824.5504,765.0208,146.1273
50565858.432,765.0208,146.1273
50565885.4784,763.5248,150.1763
50565912.1664,763.6892,144.427
50565940.7104,767.0606,142.793
50565974.8864,766.9656,139.8524
50566017.4976,768.0499,141.4057
50566067.0848,768.0499,141.4057
50566094.5408,767.9382,141.6743
50566118.7456,765.6718,145.0468
50566150.6688,762.8283,141.0587
50566185.7792,764.418,143.2796
50566225.3184,765.2075,140.0613
50566257.2032,765.2075,140.0613
50566286.0672,764.9755,144.7304
50566311.3088,765.1949,142.2083
50566345.5104,765.0843,144.7489
50566386.1248,767.6099,144.1579
50566418.112,761.4656,146.7614
50566467.1104,761.4656,146.7614
50566490.8032,766.3964,143.3283
50566521.2544,767.3445,145.1649
50566547.008,765.6985,146.2472
50566578.1504,762.1162,146.4615
50566610.2656,764.8215,145.053
50566658.4576,764.8215,145.053
50566686.016,760.6251,147.8438
50566710.8224,763.1556,147.6842
50566743.5904,764.9083,146.2739
50566772.6976,762.9434,146.9885
50566817.7792,761.4991,146.8276
50566850.048,761.4991,146.8276
50566877.0816,764.8552,146.5603
50566902.5024,765.0721,146.9494
50566946.816,764.5167,147.4565
50566978.048,764.9329,147.4706
50567024.8192,766.2612,144.7843
50567057.6768,766.2612,144.7843
50567081.0368,764.246,146.6459
50567108.9152,765.4299,140.9752
50567138.24,767.9736,144.8439
50567186.112,762.9307,145.3005
50567218.4064,763.4822,145.129
50567265.2672,763.4822,145.129
50567294.1312,765.6232,143.4632
50567323.6992,764.8735,147.1908
50567347.5584,762.0934,147.0024
50567378.5984,762.0651,147.869
50567426.0992,761.2917,147.4355
50567458.2912,761.2917,147.4355
50567486.6944,763.678,145.8846
50567512.1792,765.9221,146.0839
50567546.0096,766.4482,146.7752
50567585.664,767.3334,145.845
50567618.0864,766.2926,146.022
50567665.536,766.2926,146.022
50567693.056,769.0544,150.6718
50567718.3872,764.9782,146.5474
50567745.6256,761.7201,147.9022
50567778.4064,761.1044,148.3384
50567809.4848,765.2725,146.3672
50567858.24,765.2725,146.3672
50567882.4064,762.5408,147.1745
50567906.0992,762.5842,150.1055
50567940.4416,761.7165,148.7735
50567973.5168,763.0395,149.1119
50568018.432,762.6597,148.4614
50568049.4208,762.6597,148.4614
50568075.3024,762.1318,147.6928
50568098.944,760.0872,148.2767
50568130.5216,764.73,144.809
50568178.56,762.1267,147.6302
50568225.28,765.7629,142.8955
50568258.944,765.7629,142.8955
50568282.624,762.9696,145.9518
50568309.2992,762.692,147.2556
50568339.2512,759.7743,147.0518
50568370.2016,759.5946,149.6119
50568417.7152,762.7701,149.3537
50568466.1632,762.7701,149.3537
50568493.3888,765.6709,146.0232
50568519.7696,760.0784,147.1124
50568551.9744,761.3438,147.7804
50568581.952,764.8145,144.8204
50568626.0608,763.8323,144.9541
50568658.4832,763.8323,144.9541
50568683.9936,766.2133,145.397
50568708.9664,761.3213,148.6872
50568739.7632,759.9394,148.0112
50568770.7776,762.6179,148.6236
50568817.7152,758.5313,152.127
50568865.6384,758.5313,152.127
50568890.2144,765.4215,146.892
50568915.7376,767.205,153.3336
50568946.6368,767.4503,152.6502
50568978.368,764.247,148.6647
50569025.9712,764.7375,149.3413
50569059.328,764.7375,149.3413
50569083.3152,762.1606,151.6082
50569108.2368,762.9978,147.2391
50569138.7136,766.4324,143.5371
50569171.5968,766.8276,141.9067
50569217.4464,767.6694,142.8503
50569252.4288,767.6694,142.8503
50569280.5504,764.312,145.5335
50569305.5104,766.7648,146.2279
50569333.7088,765.6842,145.8094
50569377.1904,762.5465,149.9633
50569411.84,759.2615,152.2973
50569457.6256,759.2615,152.2973
50569483.9808,761.9655,150.431
50569508.7616,761.6859,148.6315
50569539.3024,764.7849,149.7243
50569587.2384,765.5432,147.7142
50569618.2144,765.5703,144.2259
50569666.1888,765.5703,144.2259
50569691.9296,764.6443,149.3518
50569719.9744,764.1161,149.9804
50569750.2976,763.0052,145.3453
50569779.4688,762.8085,147.3062
50569826.5728,762.9819,150.8804
50569858.6496,762.9819,150.8804
50569884.3904,762.607,148.2433
50569911.6416,761.1531,151.3009
50569942.1056,759.1516,153.2847
50569986.5856,761.1505,150.2552
50570018.624,767.6949,151.7872
50570065.8688,767.6949,151.7872
50570090.0992,765.3295,145.804
50570115.7632,765.0497,146.6115
50570146.8416,762.907,145.2532
50570178.9312,767.8375,145.1891
50570226.5984,765.287,146.7269
50570257.3056,765.287,146.7269
50570284.9664,764.6505,149.3863
50570314.1376,765.8577,146.3586
50570339.9936,764.8456,145.8684
50570387.264,763.6408,148.0092
50570418.7776,762.3466,147.3799
50570466.8416,762.3466,147.3799
50570492.4928,761.8812,147.2542
50570519.6672,765.0352,146.85
50570547.4816,766.469,144.3543
50570579.904,769.0318,153.004
50570610.1888,762.5251,149.1294
50570658.1376,762.5251,149.1294
50570682.3424,763.1868,148.04
50570709.8624,760.894,147.2283
50570738.8672,767.9492,155.8531
50570769.8816,765.4785,145.4565
50570818.1376,762.0039,146.2592
50570853.6192,762.0039,146.2592
50570877.44,768.166,143.3856
50570902.0288,766.2166,137.7686
50570947.4176,768.8611,140.9398
50570978.9312,770.5154,138.4907
50571025.8816,766.6351,146.696
50571059.0592,766.6351,146.696
50571082.4192,766.9355,143.4846
50571108.3648,764.322,143.3213
50571138.176,765.0994,144.705
50571186.624,764.9824,144.0691
50571217.8304,766.1485,144.278
50571266.5728,766.1485,144.278
50571290.432,766.4584,141.0964
50571317.6192,766.5823,143.9729
50571349.5552,764.5025,146.3452
50571379.1488,761.7942,146.8265
50571426.4832,763.6077,145.3636
50571458.1248,763.6077,145.3636
50571482.688,764.6122,146.103
50571508.5312,764.9357,146.8856
50571539.3664,766.5746,144.725
50571586.3552,764.8867,148.4136
50571619.8784,762.0674,147.7494
50571665.8176,762.0674,147.7494
50571692.5056,761.1698,149.3959
50571719.1168,764.5959,145.5269
50571752.9472,761.496,149.7267
50571782.1312,765.9068,145.5123
50571810.3424,763.3762,145.3687
50571857.6384,763.3762,145.3687
50571880.9088,764.9255,147.1376
50571904.5248,765.6679,145.1292
50571940.3264,766.2693,144.7664
50571970.3936,766.0565,144.9147
50572018.752,766.9339,145.2017
50572049.6768,766.9339,145.2017
50572072.7808,766.817,144.3179
50572102.7072,761.8582,146.3579
50572130.1888,759.9927,148.5219
50572179.4048,757.8488,146.1001
50572225.3568,763.4391,147.6253
50572259.2,763.4391,147.6253
50572288,766.0738,145.1459
50572316.4544,761.5526,148.3916
50572342.9376,761.584,148.3731
50572370.5088,758.4285,151.2089
50572419.3536,760.7628,150.0736
50572465.7408,760.7628,150.0736
50572490.8928,762.6294,149.8166
50572519.872,765.0734,147.1632
50572547.9424,765.1034,145.9342
50572579.136,765.3801,146.9815
50572625.9968,760.2496,150.0123
50572660.5184,760.2496,150.0123
50572685.3888,763.7402,147.7669
50572714.2784,762.2913,150.0643
50572743.6672,762.294,146.2636
50572772.0832,763.9691,143.856
50572819.84,762.4518,145.9616
50572866.5856,762.4518,145.9616
50572894.2848,764.9255,148.365
50572919.232,765.329,148.0406
50572949.7728,762.0801,150.3421
50572980.4288,763.94,149.7266
50573027.4432,761.9572,149.0217
50573061.2096,761.9572,149.0217
50573087.5136,764.3065,148.3081
50573112.3712,763.7324,146.7898
50573144.4608,763.7656,146.7537
50573177.6128,759.7538,150.5707
50573219.904,762.5923,149.355
50573250.176,762.5923,149.355
50573274.112,758.6235,148.2516
50573300.6336,764.3161,146.583
50573330.6112,764.8477,148.2483
50573378.2656,765.7822,148.513
50573410.2272,763.8536,149.5182
50573458.6112,763.8536,149.5182
50573482.4576,763.7707,150.2988
50573506.4192,766.5582,149.8905
50573540.9792,762.7729,150.9647
50573586.8544,762.6707,150.0888
50573621.0432,763.2151,149.4553
50573667.5072,763.2151,149.4553
50573693.7216,764.8644,146.6701
50573718.144,766.3676,148.4245
50573747.84,764.196,149.0639
50573778.8544,763.4001,151.0395
50573826.9952,763.5592,147.6203
50573859.392,763.5592,147.6203
50573890.2272,760.9974,152.3016
50573919.04,762.4744,151.1616
50573946.8416,764.9222,149.3195
50573987.6608,761.2461,150.5113
50574018.624,763.1982,151.4749
50574068.608,763.1982,151.4749
50574093.0944,761.008,151.664
50574116.4544,761.0526,151.3675
50574149.312,764.9415,147.7157
50574181.8112,764.0143,148.2176
50574226.5856,763.553,150.6889
50574258.6624,763.553,150.6889
50574288.1536,767.3386,147.3609
50574317.6192,767.8217,147.2017
50574346.9184,766.6647,146.6027
50574386.5984,767.2264,147.3661
50574419.456,763.4216,148.5143
50574452.0448,763.3668,148.391
50574478.6816,766.2333,146.4014
50574507.2512,763.0761,147.5638
50574532.3008,761.4543,147.5082
50574577.8432,765.9265,145.4879
50574611.7504,767.8675,142.4685
50574657.856,767.8675,142.4685
50574680.5504,763.4052,141.1557
50574707.5072,768.5142,141.0111
50574740.1088,769.3607,141.2195
50574771.4688,766.6058,145.0295
50574819.0464,768.9154,141.3527
50574866.3552,771.0516,138.8797
50574889.984,762.6192,143.7697
50574915.5712,762.2358,145.2601
50574951.552,761.7727,146.2413
50574979.2768,757.2316,145.1789
50575026.5216,761.3679,145.5318
50575058.3552,761.3679,145.5318
50575082.0864,769.5266,144.0571
50575112.7424,769.6801,139.3791
50575139.9552,769.7513,139.2142
50575187.2384,767.7692,143.8837
50575219.2768,766.3422,142.26
50575266.4448,766.3422,142.26
50575291.072,766.7592,144.1825
50575317.12,761.8855,144.3414
50575347.968,766.7822,143.6745
50575378.944,761.5192,148.2609
50575427.2256,766.4252,145.1582
50575458.4192,766.4252,145.1582
50575484.352,765.4327,144.9605
50575510.1696,765.7275,146.3941
50575538.88,763.9489,147.448
50575586.6496,760.6851,146.3817
50575621.4016,763.267,148.6994
50575667.2,763.267,148.6994
50575691.4944,760.3842,149.6359
50575718.08,763.7665,147.7072
50575746.7648,764.2875,148.3079
50575780.4672,764.0059,146.1819
50575810.3936,763.7937,144.9276
50575858.9952,763.7937,144.9276
50575882.3424,765.8314,144.9695
50575908.1344,759.4402,149.2588
50575941.4016,760.4344,146.9348
50575971.0592,764.3572,144.7546
50576019.7504,763.905,146.5606
50576052.6976,763.905,146.5606
50576075.52,763.6575,143.5248
50576107.5072,765.2007,145.0495
50576132.2752,759.6772,151.0547
50576179.0336,760.3671,147.6174
50576225.8944,761.5081,148.0872
50576261.2096,761.5081,148.0872
50576289.3568,763.6995,143.9406
50576314.1632,762.3262,150.0281
50576341.7472,765.6224,146.1357
50576387.2256,765.8246,145.4987
50576423.8336,767.2186,145.5371
50576466.7776,767.2186,145.5371
50576490.1504,766.4863,146.4253
50576516.6848,765.7779,147.6883
50576547.7504,764.8088,146.2823
50576580.1344,761.9759,148.8412
50576626.5472,764.0013,148.3472
50576659.4816,764.0013,148.3472
50576684.6592,764.7434,145.9181
50576711.7568,764.0201,148.4004
50576739.584,764.1785,147.1339
50576786.752,764.5137,147.2404
50576819.7632,759.6261,147.6863
